feature,activation_frequency
3874,0.0
3875,0.00019164431432727724
3876,0.000574932899326086
3877,0.001149865798652172
3878,0.25507858395576477
3879,0.0003832886286545545
3880,0.0
3881,0.000574932899326086
3882,0.27041012048721313
3883,0.000574932899326086
3884,0.0
3885,0.000766577257309109
3886,0.004024530295282602
3887,0.001149865798652172
3888,0.007474128156900406
3889,0.0003832886286545545
3890,0.00019164431432727724
3891,0.00019164431432727724
3892,0.00019164431432727724
3893,0.5712916851043701
3894,0.000574932899326086
3895,0.000766577257309109
3896,0.0003832886286545545
3897,0.0
3898,0.0003832886286545545
3899,0.33786892890930176
3900,0.0003832886286545545
3901,0.0003832886286545545
3902,0.0
3903,0.0
3904,0.0
3905,0.0003832886286545545
3906,0.000766577257309109
3907,0.001916443114168942
3908,0.000574932899326086
3909,0.0003832886286545545
3910,0.0003832886286545545
3911,0.000958221557084471
3912,0.00019164431432727724
3913,0.004216174595057964
3914,0.000766577257309109
3915,0.000766577257309109
3916,0.002683020429685712
3917,0.001149865798652172
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0003832886286545545
3930,0.0
3931,0.001149865798652172
3932,0.0003832886286545545
3933,0.000958221557084471
3934,0.000958221557084471
3935,0.0
3936,0.0003832886286545545
3937,0.0003832886286545545
3938,0.0
3939,0.001533154514618218
3940,0.0
3941,0.0003832886286545545
3942,0.0
3943,0.00019164431432727724
3944,0.19528554379940033
3945,0.0003832886286545545
3946,0.001149865798652172
3947,0.0
3948,0.00019164431432727724
3949,0.00172479881439358
3950,0.011307014152407646
3951,0.0
3952,0.000766577257309109
3953,0.000574932899326086
3954,0.0
3955,0.0003832886286545545
3956,0.000766577257309109
3957,0.00019164431432727724
3958,0.00019164431432727724
3959,0.000766577257309109
3960,0.0
3961,0.0
3962,0.000766577257309109
3963,0.0003832886286545545
3964,0.00019164431432727724
3965,0.0
3966,0.0
3967,0.0
3968,0.0003832886286545545
3969,0.0
3970,0.00172479881439358
3971,0.0003832886286545545
3972,0.003257953329011798
3973,0.0
3974,0.0003832886286545545
3975,0.00019164431432727724
3976,0.00479110749438405
3977,0.0003832886286545545
3978,0.001341510214842856
3979,0.0003832886286545545
3980,0.000958221557084471
3981,0.0
3982,0.000574932899326086
3983,0.000574932899326086
3984,0.00019164431432727724
3985,0.1924108862876892
3986,0.00019164431432727724
3987,0.0003832886286545545
3988,0.001149865798652172
3989,0.00019164431432727724
3990,0.0
3991,0.6878114342689514
3992,0.0
3993,0.0
3994,0.000574932899326086
3995,0.12361057847738266
3996,0.04771943390369415
3997,0.0003832886286545545
3998,0.0
3999,0.0
4000,0.0
4001,0.0
4002,0.0
4003,0.0
4004,0.0003832886286545545
4005,0.00479110749438405
4006,0.0
4007,0.003832886228337884
4008,0.0
4009,0.0
4010,0.0
4011,0.0003832886286545545
4012,0.0
4013,0.945956289768219
4014,0.0
4015,0.00019164431432727724
4016,0.000574932899326086
4017,0.5093905925750732
4018,0.00019164431432727724
4019,0.002874664729461074
4020,0.000958221557084471
4021,0.0
4022,0.11268685013055801
4023,0.00019164431432727724
4024,0.0
4025,0.0
4026,0.0
4027,0.0
4028,0.00019164431432727724
4029,0.002108087297528982
4030,0.0
4031,0.001916443114168942
4032,0.000766577257309109
4033,0.0
4034,0.00019164431432727724
4035,0.0
4036,0.000574932899326086
4037,0.0003832886286545545
4038,0.0
4039,0.000958221557084471
4040,0.000958221557084471
4041,0.0
4042,0.0003832886286545545
4043,0.03487926349043846
4044,0.001533154514618218
4045,0.0003832886286545545
4046,0.0
4047,0.0003832886286545545
4048,0.001341510214842856
4049,0.0
4050,0.0003832886286545545
4051,0.0003832886286545545
4052,0.0
4053,0.00479110749438405
4054,0.002683020429685712
4055,0.0
4056,0.18512840569019318
4057,0.0
4058,0.00019164431432727724
4059,0.0
4060,0.0
4061,0.0003832886286545545
4062,0.001533154514618218
4063,0.001149865798652172
4064,0.00172479881439358
4065,0.00019164431432727724
4066,0.001149865798652172
4067,0.0
4068,0.0
4069,0.037945572286844254
4070,0.000766577257309109
4071,0.00019164431432727724
4072,0.012073591351509094
4073,0.004216174595057964
4074,0.20870065689086914
4075,0.000766577257309109
4076,0.00019164431432727724
4077,0.00019164431432727724
4078,0.026638558134436607
4079,0.0
4080,0.07493292540311813
4081,0.00019164431432727724
4082,0.002108087297528982
4083,0.000574932899326086
4084,0.0
4085,0.02165580727159977
4086,0.09869682043790817
4087,0.000766577257309109
4088,0.001149865798652172
4089,0.0003832886286545545
4090,0.0
4091,0.0
4092,0.0
4093,0.0
4094,0.00019164431432727724
4095,0.0
4096,0.000958221557084471
4097,0.0
4098,0.000574932899326086
4099,0.0
4100,0.000766577257309109
4101,0.0003832886286545545
4102,0.0
4103,0.0
4104,0.0
4105,0.2188577950000763
4106,0.0003832886286545545
4107,0.0
4108,0.0
4109,0.00019164431432727724
4110,0.00019164431432727724
4111,0.0
4112,0.0
4113,0.0
4114,0.0
4115,0.000574932899326086
4116,0.001341510214842856
4117,0.0
4118,0.0
4119,0.0003832886286545545
4120,0.006515906658023596
4121,0.001341510214842856
4122,0.003832886228337884
4123,0.0003832886286545545
4124,0.000958221557084471
4125,0.0003832886286545545
4126,0.16193944215774536
4127,0.000958221557084471
4128,0.000958221557084471
4129,0.0003832886286545545
4130,0.0
4131,0.003832886228337884
4132,0.0
4133,0.0
4134,0.0003832886286545545
4135,0.0
4136,0.00019164431432727724
4137,0.000574932899326086
4138,0.000766577257309109
4139,0.0003832886286545545
4140,0.0003832886286545545
4141,0.00019164431432727724
4142,0.0
4143,0.000574932899326086
4144,0.000958221557084471
4145,0.0003832886286545545
4146,0.001149865798652172
4147,0.0003832886286545545
4148,0.0
4149,0.018972786143422127
4150,0.0
4151,0.001341510214842856
4152,0.019356075674295425
4153,0.0
4154,0.00019164431432727724
4155,0.0
4156,0.05346876382827759
4157,0.0003832886286545545
4158,0.01188194751739502
4159,0.004599463194608688
4160,0.0
4161,0.00019164431432727724
4162,0.0
4163,0.08164047449827194
4164,0.000574932899326086
4165,0.0
4166,0.01169030275195837
4167,0.0
4168,0.7324645519256592
4169,0.001533154514618218
4170,0.0
4171,0.006324262358248234
4172,0.0003832886286545545
4173,0.0003832886286545545
4174,0.001149865798652172
4175,0.19662706553936005
4176,0.001916443114168942
4177,0.0003832886286545545
4178,0.0
4179,0.001149865798652172
4180,0.0003832886286545545
4181,0.0003832886286545545
4182,0.002299731597304344
4183,0.0003832886286545545
4184,0.0
4185,0.013415101915597916
4186,0.002108087297528982
4187,0.0
4188,0.0
4189,0.44480642676353455
4190,0.1466078907251358
4191,0.000574932899326086
4192,0.0
4193,0.000766577257309109
4194,0.08489842712879181
4195,0.001149865798652172
4196,0.000574932899326086
4197,0.0
4198,0.00019164431432727724
4199,0.001149865798652172
4200,0.0
4201,0.000766577257309109
4202,0.001149865798652172
4203,0.001341510214842856
4204,0.0
4205,0.0
4206,0.0
4207,0.001149865798652172
4208,0.0
4209,0.0003832886286545545
4210,0.010732081718742847
4211,0.00019164431432727724
4212,0.0
4213,0.001533154514618218
4214,0.0
4215,0.0
4216,0.000958221557084471
4217,0.003257953329011798
4218,0.000958221557084471
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.000574932899326086
4225,0.0
4226,0.000766577257309109
4227,0.0003832886286545545
4228,0.0
4229,0.00344959762878716
4230,0.0003832886286545545
4231,0.0
4232,0.0
4233,0.0003832886286545545
4234,0.0
4235,0.0003832886286545545
4236,0.002683020429685712
4237,0.0
4238,0.0
4239,0.000574932899326086
4240,0.0
4241,0.5835568904876709
4242,0.000958221557084471
4243,0.001341510214842856
4244,0.0
4245,0.0003832886286545545
4246,0.0
4247,0.0
4248,0.0003832886286545545
4249,0.00172479881439358
4250,0.000958221557084471
4251,0.00594097375869751
4252,0.000766577257309109
4253,0.00344959762878716
4254,0.022805672138929367
4255,0.0
4256,0.0003832886286545545
4257,0.0
4258,0.000766577257309109
4259,0.00019164431432727724
4260,0.000766577257309109
4261,0.007474128156900406
4262,0.008432349190115929
4263,0.008240705356001854
4264,0.0003832886286545545
4265,0.001341510214842856
4266,0.00019164431432727724
4267,0.00019164431432727724
4268,0.0
4269,0.0003832886286545545
4270,0.0
4271,0.0
4272,0.001341510214842856
4273,0.08662322908639908
4274,0.0003832886286545545
4275,0.0
4276,0.0
4277,0.00019164431432727724
4278,0.01993100717663765
4279,0.001149865798652172
4280,0.005174396093934774
4281,0.0003832886286545545
4282,0.00019164431432727724
4283,0.0
4284,0.04925258830189705
4285,0.0003832886286545545
4286,0.0003832886286545545
4287,0.0
4288,0.03392104431986809
4289,0.00019164431432727724
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.00019164431432727724
4295,0.0
4296,0.0
4297,0.00019164431432727724
4298,0.0003832886286545545
4299,0.0
4300,0.008432349190115929
4301,0.00019164431432727724
4302,0.0003832886286545545
4303,0.002108087297528982
4304,0.0
4305,0.0789574533700943
4306,0.002683020429685712
4307,0.001149865798652172
4308,0.0
4309,0.000766577257309109
4310,0.0
4311,0.004982751794159412
4312,0.0
4313,0.0
4314,0.0
4315,0.0
4316,0.0
4317,0.01993100717663765
4318,0.000766577257309109
4319,0.00019164431432727724
4320,0.0003832886286545545
4321,0.000574932899326086
4322,0.0003832886286545545
4323,0.0
4324,0.0
4325,0.0
4326,0.00594097375869751
4327,0.0
4328,0.0
4329,0.0
4330,0.025297049432992935
4331,0.00019164431432727724
4332,0.000766577257309109
4333,0.000766577257309109
4334,0.2052510529756546
4335,0.000766577257309109
4336,0.0003832886286545545
4337,0.001149865798652172
4338,0.0
4339,0.001533154514618218
4340,0.004024530295282602
4341,0.00019164431432727724
4342,0.00019164431432727724
4343,0.00019164431432727724
4344,0.00019164431432727724
4345,0.001916443114168942
4346,0.000574932899326086
4347,0.0
4348,0.00019164431432727724
4349,0.0
4350,0.32752013206481934
4351,0.0
4352,0.0
4353,0.0
4354,0.0191644299775362
4355,0.03813721612095833
4356,0.0
4357,0.0
4358,0.0
4359,0.0
4360,0.004982751794159412
4361,0.0
4362,0.00019164431432727724
4363,0.000766577257309109
4364,0.0
4365,0.00019164431432727724
4366,0.6232272982597351
4367,0.0
4368,0.00019164431432727724
4369,0.0003832886286545545
4370,0.05730164796113968
4371,0.04177846014499664
4372,0.001341510214842856
4373,0.00019164431432727724
4374,0.0
4375,0.026446914300322533
4376,0.0
4377,0.006324262358248234
4378,0.000766577257309109
4379,0.0
4380,0.00019164431432727724
4381,0.28669989109039307
4382,0.0003832886286545545
4383,0.0
4384,0.0003832886286545545
4385,0.00019164431432727724
4386,0.0
4387,0.001341510214842856
4388,0.000766577257309109
4389,0.0
4390,0.018589498475193977
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0003832886286545545
4397,0.000958221557084471
4398,0.004216174595057964
4399,0.1285933256149292
4400,0.002108087297528982
4401,0.0
4402,0.003066309029236436
4403,0.0
4404,0.4518972933292389
4405,0.20927558839321136
4406,0.0003832886286545545
4407,0.001341510214842856
4408,0.006324262358248234
4409,0.0
4410,0.0003832886286545545
4411,0.001533154514618218
4412,0.00019164431432727724
4413,0.00019164431432727724
4414,0.01571483351290226
4415,0.0
4416,0.000958221557084471
4417,0.0
4418,0.0
4419,0.000766577257309109
4420,0.0
4421,0.004216174595057964
4422,0.000958221557084471
4423,0.049060944467782974
4424,0.0003832886286545545
4425,0.0
4426,0.0
4427,0.00019164431432727724
4428,0.000574932899326086
4429,0.0
4430,0.0
4431,0.0003832886286545545
4432,0.0003832886286545545
4433,0.0
4434,0.012456879951059818
4435,0.0
4436,0.01743963174521923
4437,0.000574932899326086
4438,0.000958221557084471
4439,0.015139900147914886
4440,0.0003832886286545545
4441,0.0
4442,0.2535454332828522
4443,0.002108087297528982
4444,0.00344959762878716
4445,0.0
4446,0.0003832886286545545
4447,0.002491375897079706
4448,0.009965503588318825
4449,0.0
4450,0.041395168751478195
4451,0.0003832886286545545
4452,0.0
4453,0.0
4454,0.002491375897079706
4455,0.0
4456,0.00019164431432727724
4457,0.0003832886286545545
4458,0.0003832886286545545
4459,0.000766577257309109
4460,0.001533154514618218
4461,0.000766577257309109
4462,0.2924492061138153
4463,0.0
4464,0.000958221557084471
4465,0.001533154514618218
4466,0.00019164431432727724
4467,0.00344959762878716
4468,0.0003832886286545545
4469,0.0003832886286545545
4470,0.0
4471,0.0
4472,0.0003832886286545545
4473,0.00019164431432727724
4474,0.0003832886286545545
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.000958221557084471
4480,0.0
4481,0.0003832886286545545
4482,0.003641241928562522
4483,0.0
4484,0.00172479881439358
4485,0.01609812118113041
4486,0.000574932899326086
4487,0.00019164431432727724
4488,0.0
4489,0.000574932899326086
4490,0.00019164431432727724
4491,0.030471444129943848
4492,0.001149865798652172
4493,0.003832886228337884
4494,0.000574932899326086
4495,0.00019164431432727724
4496,0.0
4497,0.0003832886286545545
4498,0.0
4499,0.0
4500,0.003066309029236436
4501,0.000766577257309109
4502,0.00019164431432727724
4503,0.0
4504,0.0
4505,0.03142966702580452
4506,0.000574932899326086
4507,0.000958221557084471
4508,0.00172479881439358
4509,0.00172479881439358
4510,0.000574932899326086
4511,0.000574932899326086
4512,0.00019164431432727724
4513,0.001149865798652172
4514,0.07723265886306763
4515,0.0
4516,0.0
4517,0.14545802772045135
4518,0.000574932899326086
4519,0.002491375897079706
4520,0.000958221557084471
4521,0.04043694958090782
4522,0.00019164431432727724
4523,0.004599463194608688
4524,0.00019164431432727724
4525,0.0
4526,0.0003832886286545545
4527,0.0
4528,0.0003832886286545545
4529,0.0
4530,0.0003832886286545545
4531,0.000574932899326086
4532,0.005749329458922148
4533,0.00172479881439358
4534,0.0
4535,0.0003832886286545545
4536,0.0
4537,0.0003832886286545545
4538,0.0
4539,0.00019164431432727724
4540,0.002299731597304344
4541,0.0
4542,0.0003832886286545545
4543,0.005174396093934774
4544,0.0
4545,0.005557685159146786
4546,0.0
4547,0.002683020429685712
4548,0.0
4549,0.02165580727159977
4550,0.0
4551,0.002874664729461074
4552,0.002299731597304344
4553,0.000574932899326086
4554,0.011115370318293571
4555,0.00019164431432727724
4556,0.002683020429685712
4557,0.00019164431432727724
4558,0.00019164431432727724
4559,0.000766577257309109
4560,0.0
4561,0.0003832886286545545
4562,0.00019164431432727724
4563,0.005557685159146786
4564,0.0
4565,0.000766577257309109
4566,0.0
4567,0.000766577257309109
4568,0.0
4569,0.2953238785266876
4570,0.0
4571,0.006515906658023596
4572,0.0
4573,0.002108087297528982
4574,0.0
4575,0.000574932899326086
4576,0.000766577257309109
4577,0.0
4578,0.0
4579,0.000574932899326086
4580,0.02088923007249832
4581,0.000574932899326086
4582,0.0
4583,0.000766577257309109
4584,0.0
4585,0.0
4586,0.0
4587,0.002108087297528982
4588,0.011498658917844296
4589,0.000766577257309109
4590,0.0
4591,0.0003832886286545545
4592,0.0003832886286545545
4593,0.002108087297528982
4594,0.0
4595,0.007474128156900406
4596,0.0
4597,0.00019164431432727724
4598,0.000574932899326086
4599,0.0003832886286545545
4600,0.00019164431432727724
4601,0.0003832886286545545
4602,0.0003832886286545545
4603,0.038903795182704926
4604,0.000574932899326086
4605,0.0
4606,0.0
4607,0.0
4608,0.00019164431432727724
4609,0.0
4610,0.000766577257309109
4611,0.0
4612,0.0003832886286545545
4613,0.2941740155220032
4614,0.8915293216705322
4615,0.000574932899326086
4616,0.0
4617,0.0
4618,0.0
4619,0.00019164431432727724
4620,0.0003832886286545545
4621,0.0003832886286545545
4622,0.6021463871002197
4623,0.00172479881439358
4624,0.00172479881439358
4625,0.000766577257309109
4626,0.0
4627,0.011498658917844296
4628,0.001533154514618218
4629,0.9028363227844238
4630,0.007090839557349682
4631,0.0
4632,0.0
4633,0.021464163437485695
4634,0.008432349190115929
4635,0.000958221557084471
4636,0.000574932899326086
4637,0.0003832886286545545
4638,0.000958221557084471
4639,0.00019164431432727724
4640,0.001916443114168942
4641,0.14948256313800812
4642,0.00479110749438405
4643,0.0003832886286545545
4644,0.000766577257309109
4645,0.0
4646,0.0003832886286545545
4647,0.3564584255218506
4648,0.005174396093934774
4649,0.00019164431432727724
4650,0.000958221557084471
4651,0.0
4652,0.0
4653,0.001533154514618218
4654,0.12686853110790253
4655,0.0
4656,0.0
4657,0.000766577257309109
4658,0.000766577257309109
4659,0.001341510214842856
4660,0.0
4661,0.00019164431432727724
4662,0.0
4663,0.000766577257309109
4664,0.000574932899326086
4665,0.0
4666,0.00172479881439358
4667,0.00019164431432727724
4668,0.002874664729461074
4669,0.07723265886306763
4670,0.001341510214842856
4671,0.004216174595057964
4672,0.0
4673,0.014564967714250088
4674,0.0003832886286545545
4675,0.0
4676,0.0003832886286545545
4677,0.001916443114168942
4678,0.0
4679,0.0003832886286545545
4680,0.0
4681,0.002108087297528982
4682,0.000766577257309109
4683,0.000958221557084471
4684,0.000958221557084471
4685,0.0003832886286545545
4686,0.0
4687,0.000766577257309109
4688,0.0
4689,0.0
4690,0.005557685159146786
4691,0.0
4692,0.001149865798652172
4693,0.009965503588318825
4694,0.0
4695,0.000958221557084471
4696,0.000574932899326086
4697,0.015139900147914886
4698,0.0003832886286545545
4699,0.0003832886286545545
4700,0.0003832886286545545
4701,0.0
4702,0.0
4703,0.039095439016819
4704,0.0003832886286545545
4705,0.0
4706,0.0003832886286545545
4707,0.000766577257309109
4708,0.0003832886286545545
4709,0.00019164431432727724
4710,0.0
4711,0.0
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.00019164431432727724
4717,0.002874664729461074
4718,0.00019164431432727724
4719,0.0
4720,0.0
4721,0.0003832886286545545
4722,0.000958221557084471
4723,0.002874664729461074
4724,0.17842085659503937
4725,0.0003832886286545545
4726,0.0
4727,0.000766577257309109
4728,0.0
4729,0.001533154514618218
4730,0.0
4731,0.0
4732,0.00019164431432727724
4733,0.0910310447216034
4734,0.00019164431432727724
4735,0.00019164431432727724
4736,0.0003832886286545545
4737,0.000574932899326086
4738,0.0
4739,0.058834802359342575
4740,0.00019164431432727724
4741,0.000766577257309109
4742,0.0
4743,0.0
4744,0.00019164431432727724
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.0003832886286545545
4750,0.0
4751,0.0003832886286545545
4752,0.00019164431432727724
4753,0.012840168550610542
4754,0.000766577257309109
4755,0.008432349190115929
4756,0.0
4757,0.002108087297528982
4758,0.002299731597304344
4759,0.0
4760,0.00019164431432727724
4761,0.0003832886286545545
4762,0.0003832886286545545
4763,0.0003832886286545545
4764,0.000574932899326086
4765,0.0
4766,0.0
4767,0.0
4768,0.023188961669802666
4769,0.0003832886286545545
4770,0.00172479881439358
4771,0.0
4772,0.00019164431432727724
4773,0.0003832886286545545
4774,0.000766577257309109
4775,0.0
4776,0.0
4777,0.005557685159146786
4778,0.001341510214842856
4779,0.00172479881439358
4780,0.0
4781,0.0
4782,0.000574932899326086
4783,0.0
4784,0.0
4785,0.0
4786,0.000574932899326086
4787,0.0
4788,0.000574932899326086
4789,0.00019164431432727724
4790,0.000574932899326086
4791,0.00019164431432727724
4792,0.0003832886286545545
4793,0.0
4794,0.000766577257309109
4795,0.0003832886286545545
4796,0.0
4797,0.0
4798,0.004024530295282602
4799,0.0003832886286545545
4800,0.0
4801,0.000766577257309109
4802,0.001149865798652172
4803,0.0003832886286545545
4804,0.0
4805,0.04407818987965584
4806,0.11422000825405121
4807,0.0003832886286545545
4808,0.0003832886286545545
4809,0.002874664729461074
4810,0.000958221557084471
4811,0.000766577257309109
4812,0.0
4813,0.002299731597304344
4814,0.0
4815,0.037178996950387955
4816,0.0003832886286545545
4817,0.0
4818,0.00019164431432727724
4819,0.000574932899326086
4820,0.00019164431432727724
4821,0.0
4822,0.00019164431432727724
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.000766577257309109
4829,0.001341510214842856
4830,0.003257953329011798
4831,0.00019164431432727724
4832,0.0
4833,0.0
4834,0.0003832886286545545
4835,0.0
4836,0.0
4837,0.001149865798652172
4838,0.0
4839,0.000766577257309109
4840,0.05730164796113968
4841,0.8229206800460815
4842,0.06975852698087692
4843,0.0
4844,0.05346876382827759
4845,0.000574932899326086
4846,0.002108087297528982
4847,0.0
4848,0.0
4849,0.00019164431432727724
4850,0.0
4851,0.0
4852,0.0003832886286545545
4853,0.0
4854,0.00019164431432727724
4855,0.00172479881439358
4856,0.0
4857,0.0
4858,0.8763894438743591
4859,0.0
4860,0.000958221557084471
4861,0.00019164431432727724
4862,0.0
4863,0.0
4864,0.00019164431432727724
4865,0.0
4866,0.00019164431432727724
4867,0.000574932899326086
4868,0.0
4869,0.00019164431432727724
4870,0.001341510214842856
4871,0.0003832886286545545
4872,0.000958221557084471
4873,0.00019164431432727724
4874,0.027405135333538055
4875,0.0
4876,0.024338826537132263
4877,0.0
4878,0.0
4879,0.001149865798652172
4880,0.0
4881,0.003257953329011798
4882,0.001341510214842856
4883,0.0003832886286545545
4884,0.001341510214842856
4885,0.0
4886,0.00172479881439358
4887,0.03564584255218506
4888,0.001916443114168942
4889,0.007665772456675768
4890,0.0
4891,0.0003832886286545545
4892,0.000766577257309109
4893,0.0
4894,0.0
4895,0.0
4896,0.0003832886286545545
4897,0.0
4898,0.0
4899,0.002491375897079706
4900,0.0
4901,0.0
4902,0.01571483351290226
4903,0.0
4904,0.0003832886286545545
4905,0.0003832886286545545
4906,0.0003832886286545545
4907,0.008623993955552578
4908,0.001149865798652172
4909,0.00019164431432727724
4910,0.000574932899326086
4911,0.0
4912,0.00172479881439358
4913,0.0
4914,0.000958221557084471
4915,0.0003832886286545545
4916,0.000766577257309109
4917,0.000574932899326086
4918,0.100804902613163
4919,0.0003832886286545545
4920,0.0
4921,0.000574932899326086
4922,0.0
4923,0.0
4924,0.1556151807308197
4925,0.002491375897079706
4926,0.0
4927,0.000766577257309109
4928,0.005749329458922148
4929,0.007665772456675768
4930,0.0
4931,0.000766577257309109
4932,0.0
4933,0.00172479881439358
4934,0.00594097375869751
4935,0.06937523931264877
4936,0.000766577257309109
4937,0.0
4938,0.0
4939,0.000958221557084471
4940,0.001341510214842856
4941,0.000958221557084471
4942,0.000766577257309109
4943,0.0003832886286545545
4944,0.0003832886286545545
4945,0.001533154514618218
4946,0.011498658917844296
4947,0.002683020429685712
4948,0.004407818894833326
4949,0.0
4950,0.0
4951,0.07033345848321915
4952,0.00019164431432727724
4953,0.0
4954,0.0003832886286545545
4955,0.0095822149887681
4956,0.0
4957,0.030088156461715698
4958,0.000958221557084471
4959,0.0
4960,0.000958221557084471
4961,0.17133000493049622
4962,0.0
4963,0.0
4964,0.000766577257309109
4965,0.0
4966,0.0003832886286545545
4967,0.0003832886286545545
4968,0.0
4969,0.0
4970,0.002683020429685712
4971,0.0
4972,0.000958221557084471
4973,0.0
4974,0.0
4975,0.00019164431432727724
4976,0.37178996205329895
4977,0.001341510214842856
4978,0.0
4979,0.001341510214842856
4980,0.00019164431432727724
4981,0.00689919525757432
4982,0.00019164431432727724
4983,0.0
4984,0.0
4985,0.00019164431432727724
4986,0.0
4987,0.001533154514618218
4988,0.0
4989,0.0
4990,0.0
4991,0.00019164431432727724
4992,0.06247604265809059
4993,0.0003832886286545545
4994,0.0003832886286545545
4995,0.00019164431432727724
4996,0.001916443114168942
4997,0.006324262358248234
4998,0.00019164431432727724
4999,0.20180144906044006
5000,0.000766577257309109
5001,0.05538520589470863
5002,0.000958221557084471
5003,0.025297049432992935
5004,0.0003832886286545545
5005,0.03641241788864136
5006,0.0
5007,0.0003832886286545545
5008,0.00019164431432727724
5009,0.00019164431432727724
5010,0.000958221557084471
5011,0.0003832886286545545
5012,0.39823687076568604
5013,0.0
5014,0.0
5015,0.001341510214842856
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.001533154514618218
5021,0.006707550957798958
5022,0.08738980442285538
5023,0.001149865798652172
5024,0.014948256313800812
5025,0.00019164431432727724
5026,0.001341510214842856
5027,0.0003832886286545545
5028,0.0
5029,0.0
5030,0.000958221557084471
5031,0.02893828973174095
5032,0.0
5033,0.050785742700099945
5034,0.000574932899326086
5035,0.0
5036,0.0
5037,0.000574932899326086
5038,0.0
5039,0.005749329458922148
5040,0.0
5041,0.0
5042,0.000958221557084471
5043,0.0
5044,0.0
5045,0.011307014152407646
5046,0.001533154514618218
5047,0.030279800295829773
5048,0.004024530295282602
5049,0.0003832886286545545
5050,0.0
5051,0.0003832886286545545
5052,0.00019164431432727724
5053,0.000574932899326086
5054,0.0
5055,0.00019164431432727724
5056,0.039287082850933075
5057,0.0
5058,0.0
5059,0.0
5060,0.00019164431432727724
5061,0.0
5062,0.0
5063,0.0
5064,0.000958221557084471
5065,0.000766577257309109
5066,0.0
5067,0.000958221557084471
5068,0.0
5069,0.2270985096693039
5070,0.0
5071,0.00019164431432727724
5072,0.0003832886286545545
5073,0.0
5074,0.0003832886286545545
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.05596013739705086
5080,0.005749329458922148
5081,0.0
5082,0.00172479881439358
5083,0.003257953329011798
5084,0.0
5085,0.0
5086,0.00172479881439358
5087,0.001149865798652172
5088,0.002491375897079706
5089,0.0
5090,0.0003832886286545545
5091,0.000766577257309109
5092,0.001341510214842856
5093,0.0
5094,0.0
5095,0.000958221557084471
5096,0.04197010397911072
5097,0.0
5098,0.00019164431432727724
5099,0.001149865798652172
5100,0.00019164431432727724
5101,0.0
5102,0.0
5103,0.003257953329011798
5104,0.005557685159146786
5105,0.024913759902119637
5106,0.000766577257309109
5107,0.05366040766239166
5108,0.0
5109,0.00019164431432727724
5110,0.00019164431432727724
5111,0.000958221557084471
5112,0.010348792187869549
5113,0.049444232136011124
5114,0.0
5115,0.00019164431432727724
5116,0.0
5117,0.045611344277858734
5118,0.0
5119,0.000766577257309109
5120,0.0
5121,0.0
5122,0.0
5123,0.000574932899326086
5124,0.0
5125,0.0003832886286545545
5126,0.0
5127,0.00019164431432727724
5128,0.001916443114168942
5129,0.000574932899326086
5130,0.0
5131,0.0003832886286545545
5132,0.0
5133,0.0003832886286545545
5134,0.0003832886286545545
5135,0.00019164431432727724
5136,0.0
5137,0.0
5138,0.5534687638282776
5139,0.0003832886286545545
5140,0.000766577257309109
5141,0.001149865798652172
5142,0.0
5143,0.000574932899326086
5144,0.5262552499771118
5145,0.6582981944084167
5146,0.0
5147,0.0003832886286545545
5148,0.0
5149,0.07378305494785309
5150,0.0
5151,0.000958221557084471
5152,0.0
5153,0.004599463194608688
5154,0.0
5155,0.00019164431432727724
5156,0.001149865798652172
5157,0.00019164431432727724
5158,0.0
5159,0.010157148353755474
5160,0.0003832886286545545
5161,0.000958221557084471
5162,0.09333077818155289
5163,0.0
5164,0.010923725552856922
5165,0.000574932899326086
5166,0.0
5167,0.000766577257309109
5168,0.0
5169,0.00019164431432727724
5170,0.0
5171,0.0
5172,0.00019164431432727724
5173,0.0
5174,0.003641241928562522
5175,0.00019164431432727724
5176,0.0
5177,0.000766577257309109
5178,0.0
5179,0.025297049432992935
5180,0.00172479881439358
5181,0.0
5182,0.011115370318293571
5183,0.0
5184,0.000574932899326086
5185,0.0
5186,0.0
5187,0.000766577257309109
5188,0.000766577257309109
5189,0.0
5190,0.0003832886286545545
5191,0.0
5192,0.0
5193,0.0
5194,0.0
5195,0.000766577257309109
5196,0.0003832886286545545
5197,0.000958221557084471
5198,0.0003832886286545545
5199,0.0
5200,0.3263702690601349
5201,0.0003832886286545545
5202,0.0003832886286545545
5203,0.000574932899326086
5204,0.0003832886286545545
5205,0.001341510214842856
5206,0.0
5207,0.000574932899326086
5208,0.000766577257309109
5209,0.000574932899326086
